name,topic,pagerank
尚在,7185,0.9934838608735277
积翠,2182,0.45219342095440423
得丧,5783,0.8534039669633555
团圆,532,1.0841818429535233
卧龙,228,0.8405776468005345
曙色,5426,0.9935309104774988
中酒,5783,0.6750768392867522
思苦,5783,0.5905595531099926
谁云,7848,0.5224126434575691
关门,5783,0.8035749981185318
贤良,532,0.47997452834200177
风声,7795,1.6569655833719483
人去,8747,0.7534407439199373
虚白,372,0.504593413992654
复此,5783,0.6202625535010927
新安,7576,1.516326161473579
相依,10208,0.5861652003402941
搔首,2414,0.6444672796202646
十四,10604,0.5773954338002579
落月,643,1.0989500371597958
恍惚,532,0.6074653924718658
光景,2414,0.7740673031875
江树,5783,0.8104829813590703
化为,745,1.2074367351013555
虚心,7848,0.7894134147326833
不禁,5783,0.6191526544125143
光华,6853,0.9052141467542651
大荒,5783,0.9486530349774047
再拜,10604,0.8315140802886477
故林,5783,0.7498729301796464
金榜,5783,0.511469118194843
腰间,532,0.7840795524401776
儿孙,9125,0.598653347937403
此情,5783,0.5199797459733515
绣户,9039,0.5780641788717246
与子,7228,1.0128018285793252
不使,7726,0.6334981169039529
旷然,6933,0.8531418991741666
余辉,10006,1.23231525446685
心源,9406,0.48532781057991775
山顶,5783,0.9941116744860417
国风,284,0.7948848703430962
山郭,2182,1.2426300051611945
笔砚,284,0.5713004130682411
府中,7228,0.3903422880691925
上阳,8747,0.7203001209539734
风寒,5783,0.5413699375260268
我独,472,0.45257024037129917
也知,552,0.6729383333045406
庐山,552,0.5091922191103592
琴瑟,5783,0.9369686784261213
雨散,7795,0.3327123387678557
道情,7359,1.1383737470870716
多年,7262,1.345290905772868
仁义,7497,0.7228571482319961
无计,5783,0.7830131030589309
得归,8749,0.9454106642669702
驻马,5894,0.5860653999694305
自在,9406,1.564310059512546
紫府,235,1.4283736123703206
百越,284,0.7633690596097135
野田,5783,0.7000548884082172
溪月,8368,1.5302939192286134
官舍,2414,0.7836170606825158
迁客,6742,0.6911701346701986
如云,8368,0.6876072783785165
回望,7205,0.6026168334890134
此山,7930,0.5897205271386083
有名,7726,0.5391199046012478
一气,7726,0.6950551459057178
时无,268,0.30501097375369346
闲时,6697,1.7904099417337043
忘忧,2448,0.7574008948976487
中见,5783,0.3967947239631725
经时,5618,0.43055201797288706
一般,6749,1.3754713422025164
灞陵,7052,0.5963607102635679
陶钧,7062,0.8427452672848267
床头,7079,0.6904870084196048
唯君,6603,1.0400442005415795
灼灼,7144,0.3975267481014194
诗家,5783,0.7297082328224951
山阳,7144,0.4079600485264778
龙媒,5783,0.5362405145128131
自足,5783,0.7621881898259518
华表,5804,0.5359839557883437
流光,8368,0.613544567496992
问津,5783,0.7418187784515053
玉钩,372,1.3333566468229454
晚风,5783,0.6288230317379268
画梁,6217,0.7768259904119386
六宫,108,0.9904268842634736
夜风,5783,0.6388141472555471
所知,36,1.5409278460719107
银钩,6742,0.4683663770017525
三岛,7770,1.0746365200288213
儿女,7789,0.449910837458494
非无,284,0.3705444991576
微茫,7586,0.5017766918193444
默默,5783,0.7146757283067895
孤烟,7497,1.150711802553709
相笑,5783,2.142537041944988
馨香,7848,0.6696850505452805
但愿,5783,0.7118124831646676
尘里,6800,0.44623290778942465
在眼,7576,0.523421683307821
恩泽,7262,0.5849432878307533
发白,5560,1.2708507259807884
临流,6603,0.6703209638874309
波浪,5804,1.010103699664071
诸天,9406,0.6268626793095842
野色,5783,1.3479449299873465
二毛,9459,0.8826788194430107
当轩,5783,0.49364614095506293
百篇,5783,0.7060168753121872
春心,5783,1.2769450502111055
成都,5804,0.6328935992969459
别情,180,0.8805405626667269
家有,10604,0.5666501688106597
所愿,5783,0.9131219222848016
自我,8329,0.6436836720293856
柱史,6652,0.5784924708268594
清源,2414,1.202863181033121
不食,36,0.8468646801120719
酬恩,9459,0.7910994389584985
两行,5783,0.7400786604620003
幸有,7502,0.6076712493948703
柳絮,180,1.8448375124083136
远行,5783,0.5932173499454145
荔枝,5783,0.5869547136556916
情更,5783,0.7202479255645525
相许,5783,0.5560295909366699
太阴,10604,0.6783889961362578
初成,2448,1.835690210942701
入户,5783,0.6307051928352045
学道,9406,0.5433627396689723
因思,7726,3.953468304377442
亭午,8747,1.8367577465765375
名高,7848,0.7058464547624025
天真,36,1.0411519436112977
所依,7205,0.9770326394617485
儒生,7686,1.2020736018558773
生前,135,0.3782098552593981
云林,5783,0.7896559107968003
相引,6704,0.9711322312893479
虽云,7848,0.7227986816286185
能使,8772,0.7658265804479979
时还,7930,0.7246540916088198
栖息,5783,0.5932885376254523
城市,235,0.4448417899929383
风卷,5783,0.6006451500178952
门下,552,0.5777924576410408
常时,7848,0.7685961974229072
念君,5783,0.586811789440029
相招,5783,0.8846362413123972
目极,7576,0.8789685061573307
而今,5783,0.634292229355696
来稀,5783,0.9574487052986196
羽人,7726,1.3737513348090695
千尺,5783,0.6297623427086144
谁不,275,0.45848718209642925
亲友,5783,0.653669675162751
水绿,5783,0.5292101170322235
庭中,5783,0.5991312103723743
岁时,7285,0.5214806407153003
天乐,5058,1.0721432317693842
偃仰,7497,0.5882323337973437
印绶,7477,0.8719876559723702
只在,532,0.5172897090513031
已白,5783,0.590026596221468
飞鸿,552,0.998539075713548
中行,7576,0.5570538687209936
不怕,10604,0.48445800078703244
中兴,7848,0.950163179878506
垂纶,7598,0.6173168509955193
未闻,5783,1.0539158786942453
结茅,5783,1.0922965342666628
汉月,7848,0.6945903213336545
终岁,5616,0.6566545080282038
行时,9125,1.778453493374147
雪来,5783,0.816455944140085
荣华,7371,0.387554647173788
明明,6749,0.2858783749740311
记得,5783,0.6577306662539393
寒灯,2414,0.5196225712393399
郡楼,5783,0.6917525038411042
前月,7205,0.8658787697817847
独上,5783,1.3244303767080965
四望,10142,0.6466284445439471
一尺,5783,0.8798036972245611
献酬,7205,0.6732969466917195
川上,5783,0.6435536608430159
留欢,6769,1.1536292570189433
僧来,36,1.5889511989391287
斗柄,10604,0.5715291894370521
清池,7262,0.6842582100115581
腾腾,2414,1.1730667890759547
长驱,238,0.6290244504950492
尘起,6742,0.7142233062986995
淮海,180,0.6362027172016093
居然,10208,0.6610020083060728
无期,4572,0.5828818150808358
尘外,7726,0.7652899302790123
展转,7262,0.527518122488306
失路,284,0.3292594968736683
共说,5783,0.93740625830325
征战,2601,0.4113031071985804
多暇,5783,0.5415333748769242
行看,7789,0.5489427165782091
终南,6769,0.6860032678051909
湖山,7079,0.5537588886523616
结构,643,0.4155754000664753
花钿,7848,0.6530432002273057
出谷,5783,0.6063499316305528
未终,7205,0.6576210584297417
已得,5783,0.5265419882110496
江路,7846,1.4819210782323577
致身,7770,2.298639386996001
古城,9125,0.8913177713139043
恩光,6697,1.1163307797215665
与人,532,0.47231370784108484
兰蕙,5783,0.423607750892078
玉琴,5783,0.6853970053251017
瓦砾,2076,1.4169483258302675
中来,7205,0.66964949127057
未达,2448,0.6024449577976799
衰年,5783,0.8002310194797078
花月,180,0.5214871193147239
回塘,7371,0.7671905844915449
夜坐,5783,0.6298727155438816
倚杖,5783,0.6294069492802568
嘉宾,7062,0.9712430794298261
两岸,5783,0.5094318376304819
文星,7228,0.6757550675429456
易得,5804,1.6196608875336531
积雨,5783,1.212142243415625
烟霄,6697,0.7554683925530785
峰下,5783,0.7487286632403417
上春,5783,1.0415781221256755
新知,10208,0.58351392856666
春梦,7789,0.8893267996142568
虚名,472,0.7633752622370408
小园,5783,0.790495414898874
但有,7836,1.187753324623036
夜吟,5783,0.6341682221516723
三边,10142,1.5279431464521025
父子,6603,0.722554527190867
不生,9406,0.7443221442812403
旅人,5783,0.8032911185377131
中春,5783,0.6156807737831527
夜啼,5072,1.0046198028141573
气色,7586,0.8836721430412294
横笛,5783,0.970909835183745
幽鸟,7930,0.5819493495986178
寒流,5783,0.6531322777374858
清镜,5783,0.6449001258129815
离宫,7185,0.6735330853850886
愁见,5783,1.1048151026615898
星汉,7586,0.5584389843855492
大君,5783,0.729804752820127
莫惜,5783,0.628985100926604
柳花,5783,1.2415941733463927
列仙,7726,0.7740169207630749
露下,7062,1.753254814388863
炉香,7359,1.0202297657769845
日入,7576,1.5115645104153141
楚人,5783,0.5484498003276335
自闲,5894,0.5536528467900961
乡梦,6800,1.412907620526286
性情,8,0.717612033083614
穷途,180,0.7269848590402301
剑戟,10604,0.7400650107197695
何限,5783,0.7589281204396577
恩波,5783,0.5281745432123666
南客,5783,1.226887582555285
全家,5783,0.6358214911149985
山静,2182,0.5836931219858723
金波,8368,0.9338963273114803
风过,7789,0.6156757945584409
恨无,6742,0.5370930740944964
羽衣,108,0.9051274126777888
百种,6512,1.4767754490628622
回舟,7755,1.4934046089050066
行藏,7770,0.5517817112276288
高士,5783,0.632187611667396
闲坐,5783,0.7105688206953823
追随,7205,0.477725049244122
柴荆,5783,0.6864709660661311
风引,5560,0.7014794095870149
河阳,676,0.7242702046616084
隐见,5827,1.200742041420278
窗户,7285,1.2608239039783977
红袖,8679,0.27926311915191643
夜凉,7586,1.6386197082972294
柳丝,5783,0.8043765748296684
阴云,5783,0.5168757393255602
切切,5616,0.9120267000600257
秋空,5783,0.6475271562692562
水府,5783,0.6286159822424743
复来,8368,0.8058906652157881
禅客,8583,1.248703241972731
不疑,228,0.6450955052943431
几何,7576,0.726430311323127
山寒,5783,0.8702632534636274
绮席,6933,2.3602907623764873
滩声,5783,2.202137377700928
旧识,7598,1.2626797981576476
月影,5783,0.7771010260229331
已过,5618,0.38065470634926707
羽仪,215,0.6692163068252386
遥望,8081,0.42228397238265497
焉得,5783,0.6986888005827778
南荆,6512,0.6627951633355733
州县,180,0.952627703940193
衰病,5783,0.7903577670404293
气清,5783,0.6936933536598436
归云,676,0.4289755976398414
金闺,7144,0.523213867447209
不灭,7497,0.5570143903538628
功满,5783,0.9707601612320135
清泠,7502,0.6488158123856734
日与,5783,0.8546580076940402
醉来,5783,0.796977811252742
青壁,5783,0.85645755625806
可叹,5783,0.4680457747695163
垂衣,5783,1.3672974791430201
遨游,180,1.1148011978595191
得道,7726,0.6009328045348243
路尘,5783,0.6616147700542924
见我,7502,0.4288387718396105
萧然,7848,0.8154550211924995
门深,5783,0.8541199161806385
地间,5729,1.0951282030721425
明灭,7867,0.6862314927668135
终当,7686,0.8643910949401548
贫病,5783,0.9383996331937404
旭日,7726,0.5373601565574418
女萝,7502,1.63579068009722
鲈鱼,5783,0.583245879972661
香气,5783,1.862987181651435
社稷,7846,0.4100907812226331
松萝,5783,0.7923709302484395
云是,5783,0.6373704426738023
人道,5783,0.5483529646848672
高飞,5783,0.6681604728967387
玉墀,6742,0.562168081024092
太华,6704,0.530387309013931
天心,6217,0.6321622599299754
为多,5783,0.8491812140736994
歌钟,6217,0.8206204577287529
曲水,180,0.635048242870591
莫叹,6582,2.917602912332527
涨秋,5783,0.6053593597206575
石头,6800,0.5189485211825249
雪山,10604,0.5888876251999144
马来,7848,0.4433258792800162
人看,5783,0.5679776056494966
蒿莱,2076,0.8650531376639665
春至,472,1.7884856360007078
会合,238,0.6460778739283508
流霞,8583,0.8298721866316754
不早,7262,0.7129456907117842
清霜,7459,1.4396069922002526
风回,10208,0.7729907974440156
云暮,6742,0.3739209506530067
雁过,5916,0.7320508426127693
僧房,6697,1.7576027427425842
握手,180,0.9034692075625187
独寻,5783,0.7355195539778165
好去,5783,0.8368497715427975
息机,7271,1.428632365725333
金鞍,7789,0.5721933906593419
谁同,6603,1.615026879678739
闲来,5783,1.0686230226738298
山谷,7755,1.1310345261920323
开时,5783,0.6175404315857483
园中,676,0.6123228089724869
竹树,5783,0.5853451886326154
半日,36,0.9682205867576702
云低,7131,0.6897134184758095
二子,8749,0.7014935751502077
苔色,5783,0.855665889083368
犹闻,5783,1.0611744479982073
若不,10604,0.5992575749674441
丹丘,7726,0.797483989340065
圣贤,532,0.47638962540137336
虽不,5783,0.6600703472843453
相迎,7795,1.3733042802232591
云帆,5783,0.7586743721483357
岁岁,180,0.592399302520852
穿林,5783,0.7289751344122841
聪明,5783,0.49048582684281444
山外,215,0.8709618313536543
独倚,5783,0.7626291521852023
燕子,5804,0.7715498407575889
马行,5783,0.5605408893454087
升平,7205,0.613907729578712
龙池,5783,0.6142106826297922
白昼,268,0.5987176303892171
露华,5426,0.863446861965643
青霄,5783,0.5775636785787261
马头,5783,0.6181985589460475
进退,7662,0.435478222013474
去尽,5783,1.045590766420296
绝域,5783,1.6624597514046124
因循,7062,0.6558971186176167
有托,5783,0.9889270059383147
山泉,7848,2.9224861334906094
髭须,238,1.0375220993703043
无能,6652,0.6215620474850774
本无,707,0.43016963671030484
伤春,7848,1.3220859498998165
深情,7262,0.5946447919650213
野情,5783,1.7992126730053979
一闻,5783,0.5353397694647317
海人,8,1.3412038776210666
云断,5783,1.1571288643281417
天机,532,1.3329817738301315
感君,7262,0.5615127178413049
汗漫,8749,0.6327064418614611
谢客,7477,0.7305327354002292
游鱼,6652,1.6051074242426675
朝宗,8583,0.6213928702660618
客散,5783,0.9853918899829164
不染,5783,0.6483550614616197
已老,472,0.5951170621649102
山风,10604,2.9732186088476933
人天,5783,1.0942784809747061
寒潮,5783,1.483302559060552
遗文,5783,0.8583623131461399
为名,7477,0.2871318884128659
霜风,5783,0.5718217929356092
未及,7930,1.4191890331902526
寻思,5804,2.312157878137536
仲宣,228,0.6932475841127798
得之,7228,1.1957908320319233
清川,8368,0.8283463188662729
铜壶,7205,1.2702594384379309
焉知,7662,0.6229221417127322
愁绝,6769,1.0956126970180948
月生,9125,1.9929963683949865
良图,8368,0.9255255147858636
在此,215,1.3259299804479359
灵台,7014,0.5946397412418961
可亲,5783,0.7937982819215625
三吴,284,0.4825328209267178
勋业,7371,0.5164760942662329
萤光,5783,1.1651875989323368
决胜,5783,1.0498915287218287
经秋,9125,0.6558383858022754
对月,5783,0.8539119604140201
浮萍,5783,0.4991101083773626
河源,8747,1.2631080601568432
相公,7285,0.3538543047112865
敢言,5783,0.6275592903424521
凭君,235,1.3225348381091198
路遥,5783,0.6833239665205865
栏干,5783,0.7969624528512921
乐天,7205,0.5582959611398665
雨夜,9125,2.28703298058677
琴声,180,1.630468846000284
天然,6933,1.331350351272576
超然,5783,0.5339163058996754
山春,5783,0.6350929237135878
去那,5783,0.6762627978186689
竹色,5783,1.1140609369873293
身病,6697,1.5958256251607066
所求,5783,0.8630991858259558
分飞,6742,0.5027301940609489
国门,7185,0.9376875549235538
乡泪,5783,0.840132802504077
龙宫,7205,1.0450653470818654
黄绶,6704,0.7357068062660614
花疑,5783,4.974259622121652
未为,2414,0.5052562640382741
翠眉,7079,0.9005685235675395
来日,6652,1.2471870070254971
令我,7285,0.38755350471664735
曾闻,6652,0.6644706077005376
一花,5783,0.5391025601495467
正月,6742,0.66351394927205
饮啄,2448,0.6985979257327241
征帆,8446,0.46485406594113604
箫鼓,7795,0.4939199358790245
高峰,7930,2.520096869823741
日华,5783,0.7584616407083041
山连,5783,0.7456850379096298
翱翔,5783,0.3917719868217236
紫绶,6853,0.40456841798335913
月里,5783,0.6111555266720966
相劝,5783,0.9601220369844923
诗酒,5783,0.8253686453871477
不闲,9125,0.9075215615473704
寒天,5783,0.5343810281372272
车骑,5783,0.579377552796526
无多,5783,1.2564339098472148
别酒,5783,0.8966889289269044
恨不,5783,0.4126470032375148
画屏,621,0.4809043495713837
台阁,7686,1.1426831464041942
守空,8747,0.54438029698752
莲宫,5783,2.6781626252277184
如霜,6582,0.698491380333794
维舟,5783,0.7622109085520389
暝色,9125,0.8632934970720939
见底,7930,0.9014699618668158
满空,5894,1.2462015192727933
珠翠,7686,0.3386667975426491
客行,5783,0.7466316071425972
门人,7271,0.9303548115672233
佳节,7062,2.8465768042295108
旅馆,6742,2.3268872133666867
醍醐,7789,0.7286253037509128
谢朓,8368,0.773694382493643
湖边,5827,0.9292863662681035
一切,9406,0.7086953467011468
亦无,9406,0.5593473210415397
王事,180,3.35450007868027
一岁,6749,1.5761648005999302
玉杯,5783,0.8315180786386368
耳目,7930,0.6298719694355178
凌云,5783,0.32611568240797995
沈浮,5783,0.5934367707149446
旅食,7770,0.5995493357168654
余里,7262,0.7550525672722688
胡兵,6933,0.8271443924808084
通籍,5783,0.6551660932161929
竟日,7789,1.751390508799016
花红,7789,0.6162630968142804
骤雨,275,2.015525549218969
起坐,5783,0.516691454404265
东都,7185,0.9450414505047434
长鲸,2448,0.5651078849727873
烟生,7062,0.4517476159129466
贾谊,228,0.6440544523636603
孤鹤,5783,0.6453852845787814
随缘,9406,1.3989428043695487
孙枝,5618,1.3530340887634524
萧洒,6769,1.6871481138707267
帘外,5783,1.3114824502526239
残灯,5783,0.8660631303206939
堪悲,8081,1.788827618728341
茂陵,5783,0.3562882564511602
蜀道,5783,0.5061703281963433
秋江,9125,0.7568905267115301
醉客,7836,0.4789830312724533
锦绣,5783,0.36323601361287233
金风,5783,0.8584344202639154
形容,7497,0.7616740511383144
半是,238,0.664888411607558
寒风,9125,0.49674771144596863
绿树,5894,0.3870622091551391
朱紫,6697,0.6370219902238516
事事,7502,0.5134472440933893
随君,5783,0.6405626374928962
兰亭,5783,0.9627996422262339
松子,9125,1.8542241016379202
生风,5783,0.6365098316048057
金鞭,5072,0.43822006478731984
牛头,5783,0.8704447664908633
欲暮,7502,1.294865431503389
绝壁,275,0.7206597137275288
身上,5783,0.5055946664362387
一物,532,1.597139720005848
晨光,7205,0.794008950655156
复见,7205,1.2207260796758634
虎豹,7497,0.5220120781542451
疏雨,5783,1.3949914557808356
端居,6742,0.5959964030528618
孤客,6800,1.4596050068499493
忘情,2448,1.4638782390720904
我愿,8747,1.0423175383932595
劳歌,5783,0.46027350284116886
繁花,552,1.8384862433277727
塞上,5783,0.8671402446348763
江清,7726,0.9289951015766256
中郎,5783,0.6444502102531909
行迟,7846,0.4860235184704676
箫韶,7726,0.5646146732643121
处去,581,0.8869179956445691
远人,5783,0.5965160579138734
绿野,5783,0.9277694774237448
返照,7131,1.4658547276842815
光明,7930,0.719428331606882
岂如,7846,0.8604357405242616
伊昔,8747,0.637979172622038
满院,5783,0.64823613984755
试问,5783,0.5941558474982542
杯盘,6652,0.4245323653800965
愁肠,215,0.5301958442775251
紫禁,7205,0.6201369813445659
应在,5783,0.7920947533130006
水木,7598,0.9048202394123623
入梦,7262,0.6542241718209568
莫厌,5783,0.6556693103855333
片帆,5783,0.8855222048372736
匣中,5783,0.5924237071339353
莫使,532,0.5752700702250834
衡山,6881,0.4965778643359356
朝回,5783,0.7439625536806462
菰蒲,7079,0.4585347008322182
山家,5783,0.7456406769691141
天中,5072,0.7564278890522286
漂泊,8679,1.061161834365597
离骚,2182,0.6819487718463852
台下,6582,0.5147955295741251
嗟嗟,36,1.9945922034814987
山长,5783,1.0054145681266649
谁论,7848,1.723298394247021
颜子,5783,0.6212337372198508
拂拭,621,0.45852519272535985
孤吟,215,1.9934313231598062
红旗,10142,0.6221202457569049
醉中,6582,0.4814831470326224
我生,7014,0.5730042110444838
寒烟,5783,0.9835688367927901
战马,4572,0.8650585768179765
盛德,5783,0.7622059221870653
如泥,5783,0.5048267666408073
碧水,5783,0.808762864085006
大笑,7846,0.37778751939448446
堂堂,228,0.735080847021883
马首,6853,1.4325459757148131
桑麻,5783,0.549365044539346
得所,5783,0.48288224614084463
侯家,8583,0.6640367303789872
梁苑,5783,0.537331023626818
汉皇,7262,0.6214944355308256
新雨,36,0.5889580596435436
紫霞,8368,0.5993915100162329
壶中,7726,0.6940730618291947
一寸,10604,1.360568329017087
三杯,5783,0.8455553352309321
京兆,180,0.7879291038360171
一篇,2458,0.7273812930253971
王子,5783,0.44859934710086236
晴明,643,1.188039034663881
还是,5783,0.5232667304418548
高眠,5783,1.0250082699262109
橘柚,8583,0.7489835408667054
龙吟,532,0.980421029073319
雨湿,5783,0.7414594421499339
自开,6512,0.5283698257527633
一峰,532,0.9813442180099522
寒色,5783,1.0132826830200972
诗客,5783,1.2620940540376655
天山,2601,0.7751457971324096
未见,5783,0.5036128151251558
花满,4114,0.9697030700375064
冰壶,8368,0.5514555252632375
麈尾,6881,1.958109185395272
清吟,5783,0.8199773106528659
穷秋,5783,0.650536622839941
谋身,5783,1.4577643323904932
非时,7062,2.8292425156310093
来迟,5783,0.7928770748231506
海中,5783,0.6293465329056221
先知,5783,0.7465921581196538
重关,10208,2.4337428813730035
有因,5783,0.7812440440550372
扶疏,5783,0.7025064221714384
鱼鸟,5783,0.6888790198052878
林园,7770,2.002747934220056
别君,5783,0.49000962201094106
蕙兰,9125,0.7147936212836395
娉婷,7789,0.7148964165011739
山秀,5916,1.7445476521315484
还归,7143,0.4766687564993343
文君,228,0.857379772315439
薄命,5618,0.6776415200901956
一壶,5783,0.5445278759537484
起舞,7795,0.6429237729669678
泓澄,7930,0.5787944008034003
为平,5783,0.9794376939996853
碧霄,235,1.2003559244745081
昨来,7143,0.6625314092903692
风轻,5618,1.1310463552616465
江声,9125,0.63975538312062
三光,7726,0.5506555967207
停杯,5783,1.1610834778517212
潮声,7477,1.9992533486936634
只恐,5783,0.7441748641791832
旄头,6933,0.4208733282317066
初月,7795,0.4368888345785322
酣歌,6742,0.8568481120654152
旷野,5783,1.0876754521482823
残日,5783,0.7382927971433776
洛城,180,1.0945978886084995
山出,5783,0.7359528025935713
词客,2448,0.9305875864215155
深藏,6697,1.484745342100225
又见,8446,0.8174092451320164
仙娥,5804,1.7204923884912233
艳粉,5783,0.6785579554484672
是闲,5783,1.1991105037536527
一来,7726,0.5111138953141117
谪仙,5783,0.47714310278311356
暮归,5783,0.691963010535864
狐兔,7185,0.5140076196327161
魂魄,7262,0.5687599453724722
不了,9406,0.6585628725416012
露重,5783,2.0962739634040957
人老,6933,1.966589603689339
未死,36,0.43269826465588856
献寿,5916,0.7951332095239538
愁杀,5783,0.5724650603115489
烟中,7205,1.7495476235931415
天色,10604,0.6492667040717921
登坛,6217,0.4173361045953527
庭花,5783,1.064486282717474
却回,5783,0.6271819480417744
郡斋,6742,0.6995274492622923
行止,7143,0.4787659918448813
道傍,5783,0.580017406315571
太液,7262,0.5741475567671187
祗应,7686,0.5973632359480443
风日,8749,0.49529778082184056
不合,7930,1.0074978632181537
冲天,5783,0.47227879260546096
故交,5783,0.5720940025863436
安危,5783,1.2805801421053467
三界,532,0.9551058120833025
知非,7576,0.5862763552026587
沾衣,180,0.5925315915602466
豪家,7062,0.5078544702171622
潘岳,228,0.8662712725747403
吴山,7477,0.6671598607912591
水月,5783,0.5594152282756855
亲戚,6959,1.1989733322511653
清时,5783,0.6535273120799083
武帝,5783,0.6342825765844567
嵩山,9125,0.6018186135208715
月长,7262,0.8506722142617684
九疑,7576,0.5148697879677099
戍楼,10142,1.2829717310175863
载酒,5783,0.5716206679250736
山岳,7497,1.0416333099452184
阶前,7930,0.728812873281584
安道,5783,0.5761379838500709
人境,5783,1.290092833488075
巍巍,8747,0.6432692935528944
湘云,5783,1.0219953245384008
落时,7930,0.783035913790296
澄清,6853,1.0311357911934216
悲辛,5783,0.6001471663115714
文物,7062,0.6205431616469794
戈矛,8749,0.7790648046896336
玉笛,7930,0.7470462374108424
未平,6652,0.8857335874804853
深谷,5783,0.8001606133368501
错落,275,0.42708763573835967
旷望,7576,0.5915713510445437
出师,6217,0.8090257174359919
吹笛,5783,0.6022472711665862
两京,7848,0.5677548717590135
渡口,6742,0.6526903132141145
不论,7686,0.4118692076300276
云闲,7293,1.0196997014016278
未定,7371,1.9886680125047125
苦寒,7144,0.7406909514372824
所欲,5783,0.9320513125729079
移家,5783,0.951521918386277
跻攀,8446,0.6352924267737323
云泉,5783,0.9392415398090888
樵渔,5783,1.1779005991621714
吾将,5783,0.6324591956582701
将何,707,0.6436574394446418
篱落,581,1.5912725853118297
封疆,7686,0.7670146053830973
女儿,5783,0.4041600249106802
感时,5783,0.6844969886689065
更上,5783,0.767663387103515
胜地,5783,0.5526602080100227
盛名,7285,0.4940432107240923
清词,5783,0.8514804717993582
至道,2871,0.9427410951018017
至理,6769,1.1975190572554701
珠箔,7262,0.6600715375621174
轻风,5783,1.1833662160044576
今我,7205,1.3397605893874625
撩乱,7836,0.598382816701222
烟景,5783,0.6752831296696445
郡城,5783,0.9502155251029826
鲤鱼,7014,1.622873531479275
为乐,9039,0.5026147349189056
静者,5783,0.7318495445649377
行当,5426,0.7309063536073641
关路,5783,1.2151381584680994
及时,5783,0.5478320566757201
复有,6652,0.5138614472988833
高悬,5783,0.6881833825991589
心苦,5783,0.6131340195506411
中道,10604,0.7297734086569447
天秋,5783,1.172979887802249
古松,9125,0.727420391768013
万丈,275,0.9098081108143076
还期,5783,0.6753136916416013
堪愁,6881,0.7493863907001487
名在,5783,0.7229098560618052
荒草,8583,1.5799591386088168
有道,7726,1.2744516432755773
恰似,10604,2.1192743736271358
料得,5783,0.8661999196700075
如雪,7930,0.6103500904699143
天去,581,1.6375369285834596
沈忧,2182,1.0643428880891637
弦歌,6933,0.7344859020607728
原野,6652,0.5229173253159786
云海,6933,0.6834496245392008
叶黄,6697,1.1826977906741811
华屋,7848,2.249659029182526
鸥鸟,6704,1.133247964472531
竹径,5783,1.1377808429275815
渊明,228,0.67086912322566
归林,5783,0.9013853102695553
无奈,7262,1.4106906019660517
岂复,238,0.7186318189365191
芬芳,7686,0.9996271651365962
门里,5783,0.6078123110182676
神州,7770,0.7387406711222041
自愧,5783,0.7508281768605624
不宁,7052,1.2298689023563574
见此,6749,0.503360406513847
犬吠,6697,0.5285825861992993
妆成,7262,0.7352068510033758
愁中,6603,1.4939069858311702
马卿,10208,0.6732301488191407
行到,5783,0.7901604227774527
七年,7185,0.8507158130584791
尽在,6769,1.6438772950717115
见山,5783,0.7848624437044971
先秋,7062,2.615468859056883
众鸟,5783,1.0000892932121832
三人,6959,1.338733590530853
一顾,10142,0.39034505870066005
举酒,5616,0.9045679217051412
断蓬,5783,0.6451117117174884
钓翁,5783,1.0005805601744944
幽寻,7726,0.6015728250797463
草遍,5783,0.583139756808922
衰草,9125,1.1696652106919083
冲融,7052,0.4450931532803608
水光,472,0.7157299002084947
论文,5783,1.1279162938911105
不乐,5783,0.47107901138634406
萦纡,7930,0.5766225425394057
不行,7228,0.44871377029136483
绳床,5783,0.8688846080686436
系舟,7079,1.8079455742056092
而无,9406,0.8244865899534889
惜哉,7228,2.118596887739709
呜呼,10604,0.9035474034096097
八十,7836,0.45640594290636227
结束,6652,0.9219400406779438
碧天,5783,0.7976539539149122
悲君,5783,0.6428761807590568
丹霞,9039,0.8547059262838164
晨鸡,5783,0.9413207102382738
秋乐,5783,0.9243084590125678
未肯,5804,2.0258609955343365
已有,5783,0.6991903036464666
青林,6742,1.8670194262279654
神清,5783,0.637657013911217
公道,5783,0.5808506377564576
炎凉,180,0.5393639410857114
忽逢,5783,0.8424212913796054
衰疾,5783,1.0493951020487642
所有,6582,0.9134329426209765
城外,5729,0.9535440059727519
流血,7867,0.8408110749561822
驱车,7789,0.525520341528815
未了,5783,0.8037986034206676
二三,7285,0.3054835591775166
栋梁,7586,0.4185071964054418
拾遗,472,0.5387101875464192
秦关,7686,0.5414350821471594
文武,7846,0.3182143339022102
日闲,5783,0.8459660687542062
真性,8772,0.8581430790206813
玉人,676,1.2012931603829538
山鬼,5426,1.056306334445874
未老,7930,0.9626689035332747
书剑,9125,1.0570116420812645
玉鞭,2414,0.7259455607464511
望月,228,0.9153575261606842
去岁,472,0.7758322886499891
飞龙,7497,0.6454442882329386
早起,9125,2.394391801741465
平湖,7726,0.8538813474327609
梁州,5783,0.6767135149116577
上界,5783,0.7415133655866848
仙骨,9406,0.5459259267403865
那得,5783,0.6739043596192305
方丈,268,0.5722482482610458
月临,5783,0.5361509994281524
一月,5783,0.7549650230201026
燕赵,2076,0.3472756052589655
蜀国,5783,0.800679835737479
初上,5783,1.0477467436291648
